S2_OGNIMOKN_13573	S2_OGNIMOKN_13573
S2_OGNIMOKN_13608	S2_OGNIMOKN_13608
S2_OGNIMOKN_13608	S3_LLLPBJCP_10189
S2_OGNIMOKN_13640	S2_OGNIMOKN_13640
S2_OGNIMOKN_13673	S2_OGNIMOKN_13673
S2_OGNIMOKN_13673	S3_LLLPBJCP_04629
S2_OGNIMOKN_13706	S2_OGNIMOKN_13706
S2_OGNIMOKN_13738	S2_OGNIMOKN_13738
S2_OGNIMOKN_13770	S2_OGNIMOKN_13770
S2_OGNIMOKN_13802	S2_OGNIMOKN_13802
S2_OGNIMOKN_13834	S2_OGNIMOKN_13834
S2_OGNIMOKN_13866	S2_OGNIMOKN_13866
S2_OGNIMOKN_13866	S3_LLLPBJCP_00554
S2_OGNIMOKN_13898	S2_OGNIMOKN_13898
S2_OGNIMOKN_17239	S2_OGNIMOKN_17239
S2_OGNIMOKN_17271	S2_OGNIMOKN_17271
S2_OGNIMOKN_17337	S2_OGNIMOKN_17337
S2_OGNIMOKN_17369	S2_OGNIMOKN_17369
S2_OGNIMOKN_17401	S2_OGNIMOKN_17401
S2_OGNIMOKN_17401	S3_LLLPBJCP_03717
S2_OGNIMOKN_17433	S2_OGNIMOKN_17433
S2_OGNIMOKN_17466	S2_OGNIMOKN_17466
S2_OGNIMOKN_17499	S2_OGNIMOKN_17499
S2_OGNIMOKN_17531	S2_OGNIMOKN_17531
S2_OGNIMOKN_17564	S2_OGNIMOKN_17564
S2_OGNIMOKN_17597	S2_OGNIMOKN_17597
S2_OGNIMOKN_17632	S2_OGNIMOKN_17632
S2_OGNIMOKN_17664	S2_OGNIMOKN_17664
S2_OGNIMOKN_17664	S3_LLLPBJCP_11938
S2_OGNIMOKN_17729	S2_OGNIMOKN_17729
S2_OGNIMOKN_17762	S2_OGNIMOKN_17762
S2_OGNIMOKN_17794	S2_OGNIMOKN_17794
S2_OGNIMOKN_17827	S2_OGNIMOKN_17827
S2_OGNIMOKN_17861	S2_OGNIMOKN_17861
S2_OGNIMOKN_17893	S2_OGNIMOKN_17893
S2_OGNIMOKN_17925	S2_OGNIMOKN_17925
S2_OGNIMOKN_17990	S2_OGNIMOKN_17990
S2_OGNIMOKN_18024	S2_OGNIMOKN_18024
S2_OGNIMOKN_18056	S2_OGNIMOKN_18056
S2_OGNIMOKN_18088	S2_OGNIMOKN_18088
S2_OGNIMOKN_18120	S2_OGNIMOKN_18120
S2_OGNIMOKN_18154	S2_OGNIMOKN_18154
S2_OGNIMOKN_18186	S2_OGNIMOKN_18186
S2_OGNIMOKN_18218	S2_OGNIMOKN_18218
S2_OGNIMOKN_18251	S2_OGNIMOKN_18251
S2_OGNIMOKN_18325	S2_OGNIMOKN_18325
S2_OGNIMOKN_18390	S2_OGNIMOKN_18390
S2_OGNIMOKN_18422	S2_OGNIMOKN_18422
S2_OGNIMOKN_18455	S2_OGNIMOKN_18455
S2_OGNIMOKN_18487	S2_OGNIMOKN_18487
S2_OGNIMOKN_18519	S2_OGNIMOKN_18519
S2_OGNIMOKN_18584	S2_OGNIMOKN_18584
S2_OGNIMOKN_18616	S2_OGNIMOKN_18616
S2_OGNIMOKN_18649	S2_OGNIMOKN_18649
S2_OGNIMOKN_18681	S2_OGNIMOKN_18681
S2_OGNIMOKN_18713	S2_OGNIMOKN_18713
S2_OGNIMOKN_18745	S2_OGNIMOKN_18745
S2_OGNIMOKN_18778	S2_OGNIMOKN_18778
S2_OGNIMOKN_18810	S2_OGNIMOKN_18810
S2_OGNIMOKN_18845	S2_OGNIMOKN_18845
S2_OGNIMOKN_18910	S2_OGNIMOKN_18910
S2_OGNIMOKN_18943	S2_OGNIMOKN_18943
S2_OGNIMOKN_18943	S3_LLLPBJCP_01811
S2_OGNIMOKN_18977	S2_OGNIMOKN_18977
S2_OGNIMOKN_19010	S2_OGNIMOKN_19010
S2_OGNIMOKN_19043	S2_OGNIMOKN_19043
S2_OGNIMOKN_19076	S2_OGNIMOKN_19076
S2_OGNIMOKN_19109	S2_OGNIMOKN_19109
S2_OGNIMOKN_19144	S2_OGNIMOKN_19144
S2_OGNIMOKN_19178	S2_OGNIMOKN_19178
S2_OGNIMOKN_19178	S3_LLLPBJCP_03298
S2_OGNIMOKN_19211	S2_OGNIMOKN_19211
S2_OGNIMOKN_19243	S2_OGNIMOKN_19243
S2_OGNIMOKN_19275	S2_OGNIMOKN_19275
S2_OGNIMOKN_19314	S2_OGNIMOKN_19314
S2_OGNIMOKN_19346	S2_OGNIMOKN_19346
S2_OGNIMOKN_19378	S2_OGNIMOKN_19378
S2_OGNIMOKN_19412	S2_OGNIMOKN_19412
S2_OGNIMOKN_19444	S2_OGNIMOKN_19444
S2_OGNIMOKN_19477	S2_OGNIMOKN_19477
S2_OGNIMOKN_19545	S2_OGNIMOKN_19545
S2_OGNIMOKN_19577	S2_OGNIMOKN_19577
S2_OGNIMOKN_19609	S2_OGNIMOKN_19609
S2_OGNIMOKN_19642	S2_OGNIMOKN_19642
S2_OGNIMOKN_19674	S2_OGNIMOKN_19674
S2_OGNIMOKN_19674	S2_OGNIMOKN_17198
S2_OGNIMOKN_19674	S3_LLLPBJCP_05227
S2_OGNIMOKN_19707	S2_OGNIMOKN_19707
S2_OGNIMOKN_19740	S2_OGNIMOKN_19740
S2_OGNIMOKN_19772	S2_OGNIMOKN_19772
S2_OGNIMOKN_19804	S2_OGNIMOKN_19804
S2_OGNIMOKN_19841	S2_OGNIMOKN_19841
S2_OGNIMOKN_19841	S3_LLLPBJCP_12319
S2_OGNIMOKN_19907	S2_OGNIMOKN_19907
S2_OGNIMOKN_19940	S2_OGNIMOKN_19940
S2_OGNIMOKN_19972	S2_OGNIMOKN_19972
S2_OGNIMOKN_19972	S3_LLLPBJCP_12997
S2_OGNIMOKN_20006	S2_OGNIMOKN_20006
S2_OGNIMOKN_20039	S2_OGNIMOKN_20039
S2_OGNIMOKN_20039	S3_LLLPBJCP_06470
S2_OGNIMOKN_20071	S2_OGNIMOKN_20071
S2_OGNIMOKN_20071	S3_LLLPBJCP_06438
S2_OGNIMOKN_20103	S2_OGNIMOKN_20103
S2_OGNIMOKN_20135	S2_OGNIMOKN_20135
S2_OGNIMOKN_20167	S2_OGNIMOKN_20167
S2_OGNIMOKN_20199	S2_OGNIMOKN_20199
S2_OGNIMOKN_20199	S3_LLLPBJCP_08373
S2_OGNIMOKN_20231	S2_OGNIMOKN_20231
S2_OGNIMOKN_20264	S2_OGNIMOKN_20264
S2_OGNIMOKN_20298	S2_OGNIMOKN_20298
S2_OGNIMOKN_20330	S2_OGNIMOKN_20330
S2_OGNIMOKN_20394	S2_OGNIMOKN_20394
S2_OGNIMOKN_20426	S2_OGNIMOKN_20426
S2_OGNIMOKN_20460	S2_OGNIMOKN_20460
S3_LLLPBJCP_10226	S3_LLLPBJCP_10226
S3_LLLPBJCP_10226	S2_OGNIMOKN_00141
S3_LLLPBJCP_10260	S3_LLLPBJCP_10260
S3_LLLPBJCP_10260	S2_OGNIMOKN_02307
S3_LLLPBJCP_10292	S3_LLLPBJCP_10292
S3_LLLPBJCP_10357	S3_LLLPBJCP_10357
S3_LLLPBJCP_10389	S3_LLLPBJCP_10389
S3_LLLPBJCP_10422	S3_LLLPBJCP_10422
S3_LLLPBJCP_10454	S3_LLLPBJCP_10454
S3_LLLPBJCP_10454	S2_OGNIMOKN_22471
S3_LLLPBJCP_10489	S3_LLLPBJCP_10489
S3_LLLPBJCP_10521	S3_LLLPBJCP_10521
S3_LLLPBJCP_10521	S2_OGNIMOKN_00738
S3_LLLPBJCP_10553	S3_LLLPBJCP_10553
S3_LLLPBJCP_10553	S2_OGNIMOKN_12518
S3_LLLPBJCP_10586	S3_LLLPBJCP_10586
S3_LLLPBJCP_10586	S2_OGNIMOKN_09209
S3_LLLPBJCP_10653	S3_LLLPBJCP_10653
S3_LLLPBJCP_10685	S3_LLLPBJCP_10685
S3_LLLPBJCP_10685	S2_OGNIMOKN_22420
S3_LLLPBJCP_10720	S3_LLLPBJCP_10720
S3_LLLPBJCP_10752	S3_LLLPBJCP_10752
S3_LLLPBJCP_10784	S3_LLLPBJCP_10784
S3_LLLPBJCP_10784	S2_OGNIMOKN_07125
S3_LLLPBJCP_10816	S3_LLLPBJCP_10816
S3_LLLPBJCP_10848	S3_LLLPBJCP_10848
S3_LLLPBJCP_10881	S3_LLLPBJCP_10881
S3_LLLPBJCP_10915	S3_LLLPBJCP_10915
S3_LLLPBJCP_10947	S3_LLLPBJCP_10947
S3_LLLPBJCP_11015	S3_LLLPBJCP_11015
S3_LLLPBJCP_11049	S3_LLLPBJCP_11049
S3_LLLPBJCP_11049	S2_OGNIMOKN_10735
S3_LLLPBJCP_11082	S3_LLLPBJCP_11082
S3_LLLPBJCP_11082	S2_OGNIMOKN_04881
S3_LLLPBJCP_11114	S3_LLLPBJCP_11114
S3_LLLPBJCP_11149	S3_LLLPBJCP_11149
S3_LLLPBJCP_11183	S3_LLLPBJCP_11183
S3_LLLPBJCP_11183	S2_OGNIMOKN_19107
S3_LLLPBJCP_11218	S3_LLLPBJCP_11218
S3_LLLPBJCP_11251	S3_LLLPBJCP_11251
S3_LLLPBJCP_11251	S2_OGNIMOKN_12292
S3_LLLPBJCP_11380	S3_LLLPBJCP_11380
S3_LLLPBJCP_11412	S3_LLLPBJCP_11412
S3_LLLPBJCP_11444	S3_LLLPBJCP_11444
S3_LLLPBJCP_11477	S3_LLLPBJCP_11477
S3_LLLPBJCP_11509	S3_LLLPBJCP_11509
S3_LLLPBJCP_11509	S2_OGNIMOKN_07732
S3_LLLPBJCP_11542	S3_LLLPBJCP_11542
S3_LLLPBJCP_11542	S2_OGNIMOKN_00439
S3_LLLPBJCP_11577	S3_LLLPBJCP_11577
S3_LLLPBJCP_11577	S2_OGNIMOKN_11408
S3_LLLPBJCP_11616	S3_LLLPBJCP_11616
S3_LLLPBJCP_11648	S3_LLLPBJCP_11648
S3_LLLPBJCP_11680	S3_LLLPBJCP_11680
S3_LLLPBJCP_11712	S3_LLLPBJCP_11712
S3_LLLPBJCP_11744	S3_LLLPBJCP_11744
S3_LLLPBJCP_11778	S3_LLLPBJCP_11778
S3_LLLPBJCP_11810	S3_LLLPBJCP_11810
S3_LLLPBJCP_11810	S2_OGNIMOKN_13048
S3_LLLPBJCP_11842	S3_LLLPBJCP_11842
S3_LLLPBJCP_11874	S3_LLLPBJCP_11874
S3_LLLPBJCP_11939	S3_LLLPBJCP_11939
S3_LLLPBJCP_11939	S2_OGNIMOKN_17663
S3_LLLPBJCP_12004	S3_LLLPBJCP_12004
S3_LLLPBJCP_12037	S3_LLLPBJCP_12037
S3_LLLPBJCP_12037	S2_OGNIMOKN_09118
S3_LLLPBJCP_12101	S3_LLLPBJCP_12101
S3_LLLPBJCP_12134	S3_LLLPBJCP_12134
S3_LLLPBJCP_12166	S3_LLLPBJCP_12166
S3_LLLPBJCP_12166	S3_LLLPBJCP_03422
S3_LLLPBJCP_12166	S2_OGNIMOKN_05750
S3_LLLPBJCP_12166	S2_OGNIMOKN_18816
S3_LLLPBJCP_12232	S3_LLLPBJCP_12232
S3_LLLPBJCP_12264	S3_LLLPBJCP_12264
S3_LLLPBJCP_12296	S3_LLLPBJCP_12296
S3_LLLPBJCP_12296	S2_OGNIMOKN_23214
S3_LLLPBJCP_12328	S3_LLLPBJCP_12328
S3_LLLPBJCP_12360	S3_LLLPBJCP_12360
S3_LLLPBJCP_12392	S3_LLLPBJCP_12392
S3_LLLPBJCP_12392	S2_OGNIMOKN_12708
S3_LLLPBJCP_12424	S3_LLLPBJCP_12424
S3_LLLPBJCP_12456	S3_LLLPBJCP_12456
S3_LLLPBJCP_12456	S2_OGNIMOKN_05065
S3_LLLPBJCP_12521	S3_LLLPBJCP_12521
S3_LLLPBJCP_12521	S2_OGNIMOKN_23290
S3_LLLPBJCP_12521	S2_OGNIMOKN_18352
S3_LLLPBJCP_12555	S3_LLLPBJCP_12555
S3_LLLPBJCP_12587	S3_LLLPBJCP_12587
S3_LLLPBJCP_12587	S2_OGNIMOKN_16878
S3_LLLPBJCP_12619	S3_LLLPBJCP_12619
S3_LLLPBJCP_12652	S3_LLLPBJCP_12652
S3_LLLPBJCP_12686	S3_LLLPBJCP_12686
S3_LLLPBJCP_12751	S3_LLLPBJCP_12751
S3_LLLPBJCP_12751	S2_OGNIMOKN_13523
S3_LLLPBJCP_12783	S3_LLLPBJCP_12783
S3_LLLPBJCP_12852	S3_LLLPBJCP_12852
S3_LLLPBJCP_12951	S3_LLLPBJCP_12951
S3_LLLPBJCP_12983	S3_LLLPBJCP_12983
S3_LLLPBJCP_13015	S3_LLLPBJCP_13015
S3_LLLPBJCP_13051	S3_LLLPBJCP_13051
S3_LLLPBJCP_13084	S3_LLLPBJCP_13084
S3_LLLPBJCP_13116	S3_LLLPBJCP_13116
S3_LLLPBJCP_13150	S3_LLLPBJCP_13150
S3_LLLPBJCP_13150	S2_OGNIMOKN_11555
S3_LLLPBJCP_13216	S3_LLLPBJCP_13216
S3_LLLPBJCP_13249	S3_LLLPBJCP_13249
S3_LLLPBJCP_13249	S2_OGNIMOKN_22869
S3_LLLPBJCP_13281	S3_LLLPBJCP_13281
S3_LLLPBJCP_13314	S3_LLLPBJCP_13314
S3_LLLPBJCP_13444	S3_LLLPBJCP_13444
S3_LLLPBJCP_13444	S2_OGNIMOKN_01378
S1_CAIHDJAA_01962	S1_CAIHDJAA_01962
S1_CAIHDJAA_01995	S1_CAIHDJAA_01995
S1_CAIHDJAA_02027	S1_CAIHDJAA_02027
S1_CAIHDJAA_02062	S1_CAIHDJAA_02062
S1_CAIHDJAA_02094	S1_CAIHDJAA_02094
S1_CAIHDJAA_02129	S1_CAIHDJAA_02129
S1_CAIHDJAA_02161	S1_CAIHDJAA_02161
S1_CAIHDJAA_02194	S1_CAIHDJAA_02194
S1_CAIHDJAA_02226	S1_CAIHDJAA_02226
S1_CAIHDJAA_02258	S1_CAIHDJAA_02258
S1_CAIHDJAA_02290	S1_CAIHDJAA_02290
S1_CAIHDJAA_02322	S1_CAIHDJAA_02322
S1_CAIHDJAA_02354	S1_CAIHDJAA_02354
S1_CAIHDJAA_02386	S1_CAIHDJAA_02386
S1_CAIHDJAA_02418	S1_CAIHDJAA_02418
S2_OGNIMOKN_00018	S2_OGNIMOKN_00018
S2_OGNIMOKN_00050	S2_OGNIMOKN_00050
S2_OGNIMOKN_00082	S2_OGNIMOKN_00082
S2_OGNIMOKN_00115	S2_OGNIMOKN_00115
S2_OGNIMOKN_00151	S2_OGNIMOKN_00151
S2_OGNIMOKN_00184	S2_OGNIMOKN_00184
S2_OGNIMOKN_00217	S2_OGNIMOKN_00217
S2_OGNIMOKN_00250	S2_OGNIMOKN_00250
S2_OGNIMOKN_00282	S2_OGNIMOKN_00282
S2_OGNIMOKN_00282	S3_LLLPBJCP_05067
S2_OGNIMOKN_00346	S2_OGNIMOKN_00346
S2_OGNIMOKN_00379	S2_OGNIMOKN_00379
S2_OGNIMOKN_00411	S2_OGNIMOKN_00411
S2_OGNIMOKN_00411	S3_LLLPBJCP_11710
S2_OGNIMOKN_00449	S2_OGNIMOKN_00449
S2_OGNIMOKN_00482	S2_OGNIMOKN_00482
S2_OGNIMOKN_00516	S2_OGNIMOKN_00516
S2_OGNIMOKN_00548	S2_OGNIMOKN_00548
S2_OGNIMOKN_00580	S2_OGNIMOKN_00580
S2_OGNIMOKN_00612	S2_OGNIMOKN_00612
S2_OGNIMOKN_00644	S2_OGNIMOKN_00644
S2_OGNIMOKN_00676	S2_OGNIMOKN_00676
S2_OGNIMOKN_00709	S2_OGNIMOKN_00709
S2_OGNIMOKN_00773	S2_OGNIMOKN_00773
S2_OGNIMOKN_00805	S2_OGNIMOKN_00805
S2_OGNIMOKN_00837	S2_OGNIMOKN_00837
S2_OGNIMOKN_00869	S2_OGNIMOKN_00869
S2_OGNIMOKN_00933	S2_OGNIMOKN_00933
S2_OGNIMOKN_00968	S2_OGNIMOKN_00968
S2_OGNIMOKN_01000	S2_OGNIMOKN_01000
S2_OGNIMOKN_01035	S2_OGNIMOKN_01035
S2_OGNIMOKN_01067	S2_OGNIMOKN_01067
S2_OGNIMOKN_01067	S3_LLLPBJCP_00974
S2_OGNIMOKN_01099	S2_OGNIMOKN_01099
S2_OGNIMOKN_01099	S3_LLLPBJCP_03451
S2_OGNIMOKN_01133	S2_OGNIMOKN_01133
S2_OGNIMOKN_01133	S3_LLLPBJCP_01569
S2_OGNIMOKN_01204	S2_OGNIMOKN_01204
S2_OGNIMOKN_01236	S2_OGNIMOKN_01236
S2_OGNIMOKN_01268	S2_OGNIMOKN_01268
S2_OGNIMOKN_01300	S2_OGNIMOKN_01300
S2_OGNIMOKN_01332	S2_OGNIMOKN_01332
S2_OGNIMOKN_01364	S2_OGNIMOKN_01364
S2_OGNIMOKN_01364	S3_LLLPBJCP_01242
S2_OGNIMOKN_01398	S2_OGNIMOKN_01398
S2_OGNIMOKN_01430	S2_OGNIMOKN_01430
S2_OGNIMOKN_01465	S2_OGNIMOKN_01465
S2_OGNIMOKN_01497	S2_OGNIMOKN_01497
S2_OGNIMOKN_01529	S2_OGNIMOKN_01529
S2_OGNIMOKN_01561	S2_OGNIMOKN_01561
S2_OGNIMOKN_01594	S2_OGNIMOKN_01594
S2_OGNIMOKN_01659	S2_OGNIMOKN_01659
S2_OGNIMOKN_01691	S2_OGNIMOKN_01691
S2_OGNIMOKN_01691	S3_LLLPBJCP_10972
S2_OGNIMOKN_01789	S2_OGNIMOKN_01789
S2_OGNIMOKN_01789	S3_LLLPBJCP_02216
S2_OGNIMOKN_01821	S2_OGNIMOKN_01821
S2_OGNIMOKN_01858	S2_OGNIMOKN_01858
S2_OGNIMOKN_01890	S2_OGNIMOKN_01890
S2_OGNIMOKN_01924	S2_OGNIMOKN_01924
S2_OGNIMOKN_01990	S2_OGNIMOKN_01990
S2_OGNIMOKN_01990	S3_LLLPBJCP_13332
S2_OGNIMOKN_02023	S2_OGNIMOKN_02023
S2_OGNIMOKN_02087	S2_OGNIMOKN_02087
S2_OGNIMOKN_02119	S2_OGNIMOKN_02119
S2_OGNIMOKN_02119	S3_LLLPBJCP_00482
S2_OGNIMOKN_02154	S2_OGNIMOKN_02154
S2_OGNIMOKN_02187	S2_OGNIMOKN_02187
S2_OGNIMOKN_02227	S2_OGNIMOKN_02227
S2_OGNIMOKN_02260	S2_OGNIMOKN_02260
S2_OGNIMOKN_02293	S2_OGNIMOKN_02293
S2_OGNIMOKN_02325	S2_OGNIMOKN_02325
S2_OGNIMOKN_02359	S2_OGNIMOKN_02359
S2_OGNIMOKN_02392	S2_OGNIMOKN_02392
S2_OGNIMOKN_02425	S2_OGNIMOKN_02425
S2_OGNIMOKN_02457	S2_OGNIMOKN_02457
S2_OGNIMOKN_02489	S2_OGNIMOKN_02489
S2_OGNIMOKN_02521	S2_OGNIMOKN_02521
S2_OGNIMOKN_02554	S2_OGNIMOKN_02554
S2_OGNIMOKN_02623	S2_OGNIMOKN_02623
S2_OGNIMOKN_02657	S2_OGNIMOKN_02657
S2_OGNIMOKN_02689	S2_OGNIMOKN_02689
S2_OGNIMOKN_02721	S2_OGNIMOKN_02721
S2_OGNIMOKN_02787	S2_OGNIMOKN_02787
S2_OGNIMOKN_02787	S3_LLLPBJCP_06184
S2_OGNIMOKN_15888	S2_OGNIMOKN_15888
S2_OGNIMOKN_15920	S2_OGNIMOKN_15920
S2_OGNIMOKN_15920	S3_LLLPBJCP_08784
S2_OGNIMOKN_15952	S2_OGNIMOKN_15952
S2_OGNIMOKN_15985	S2_OGNIMOKN_15985
S2_OGNIMOKN_15985	S3_LLLPBJCP_04936
S2_OGNIMOKN_16017	S2_OGNIMOKN_16017
S2_OGNIMOKN_16017	S3_LLLPBJCP_11327
S2_OGNIMOKN_16050	S2_OGNIMOKN_16050
S2_OGNIMOKN_16117	S2_OGNIMOKN_16117
S2_OGNIMOKN_16149	S2_OGNIMOKN_16149
S2_OGNIMOKN_16149	S3_LLLPBJCP_03394
S2_OGNIMOKN_16182	S2_OGNIMOKN_16182
S2_OGNIMOKN_16214	S2_OGNIMOKN_16214
S2_OGNIMOKN_16247	S2_OGNIMOKN_16247
S2_OGNIMOKN_16281	S2_OGNIMOKN_16281
S2_OGNIMOKN_16317	S2_OGNIMOKN_16317
S2_OGNIMOKN_16349	S2_OGNIMOKN_16349
S2_OGNIMOKN_16349	S3_LLLPBJCP_02006
S2_OGNIMOKN_16383	S2_OGNIMOKN_16383
S2_OGNIMOKN_16415	S2_OGNIMOKN_16415
S2_OGNIMOKN_16447	S2_OGNIMOKN_16447
S2_OGNIMOKN_16480	S2_OGNIMOKN_16480
S2_OGNIMOKN_16512	S2_OGNIMOKN_16512
S2_OGNIMOKN_16545	S2_OGNIMOKN_16545
S2_OGNIMOKN_16545	S3_LLLPBJCP_12197
S2_OGNIMOKN_16582	S2_OGNIMOKN_16582
S2_OGNIMOKN_16614	S2_OGNIMOKN_16614
S2_OGNIMOKN_16652	S2_OGNIMOKN_16652
S2_OGNIMOKN_16686	S2_OGNIMOKN_16686
S2_OGNIMOKN_16718	S2_OGNIMOKN_16718
S2_OGNIMOKN_16718	S3_LLLPBJCP_10808
S2_OGNIMOKN_16754	S2_OGNIMOKN_16754
S2_OGNIMOKN_16786	S2_OGNIMOKN_16786
S2_OGNIMOKN_16818	S2_OGNIMOKN_16818
S2_OGNIMOKN_16850	S2_OGNIMOKN_16850
S2_OGNIMOKN_16884	S2_OGNIMOKN_16884
S2_OGNIMOKN_16917	S2_OGNIMOKN_16917
S2_OGNIMOKN_16949	S2_OGNIMOKN_16949
S2_OGNIMOKN_17014	S2_OGNIMOKN_17014
S2_OGNIMOKN_17078	S2_OGNIMOKN_17078
S2_OGNIMOKN_17110	S2_OGNIMOKN_17110
S2_OGNIMOKN_17142	S2_OGNIMOKN_17142
S2_OGNIMOKN_17142	S3_LLLPBJCP_06739
S2_OGNIMOKN_17174	S2_OGNIMOKN_17174
S2_OGNIMOKN_17240	S2_OGNIMOKN_17240
S2_OGNIMOKN_17272	S2_OGNIMOKN_17272
S2_OGNIMOKN_17305	S2_OGNIMOKN_17305
S2_OGNIMOKN_17305	S3_LLLPBJCP_12810
S2_OGNIMOKN_17338	S2_OGNIMOKN_17338
S2_OGNIMOKN_17370	S2_OGNIMOKN_17370
S2_OGNIMOKN_17370	S3_LLLPBJCP_04348
S2_OGNIMOKN_17402	S2_OGNIMOKN_17402
S2_OGNIMOKN_17402	S3_LLLPBJCP_03718
S2_OGNIMOKN_17434	S2_OGNIMOKN_17434
S2_OGNIMOKN_17434	S2_OGNIMOKN_06054
S2_OGNIMOKN_17467	S2_OGNIMOKN_17467
S2_OGNIMOKN_17500	S2_OGNIMOKN_17500
S2_OGNIMOKN_17532	S2_OGNIMOKN_17532
S2_OGNIMOKN_17565	S2_OGNIMOKN_17565
S2_OGNIMOKN_17598	S2_OGNIMOKN_17598
S2_OGNIMOKN_17633	S2_OGNIMOKN_17633
S2_OGNIMOKN_17665	S2_OGNIMOKN_17665
S2_OGNIMOKN_17730	S2_OGNIMOKN_17730
S2_OGNIMOKN_17763	S2_OGNIMOKN_17763
S2_OGNIMOKN_17795	S2_OGNIMOKN_17795
S2_OGNIMOKN_17828	S2_OGNIMOKN_17828
S2_OGNIMOKN_17862	S2_OGNIMOKN_17862
S2_OGNIMOKN_17894	S2_OGNIMOKN_17894
S2_OGNIMOKN_17926	S2_OGNIMOKN_17926
S2_OGNIMOKN_17958	S2_OGNIMOKN_17958
S2_OGNIMOKN_17991	S2_OGNIMOKN_17991
S2_OGNIMOKN_18025	S2_OGNIMOKN_18025
S2_OGNIMOKN_18057	S2_OGNIMOKN_18057
S2_OGNIMOKN_18089	S2_OGNIMOKN_18089
S2_OGNIMOKN_18121	S2_OGNIMOKN_18121
S2_OGNIMOKN_18155	S2_OGNIMOKN_18155
S2_OGNIMOKN_18187	S2_OGNIMOKN_18187
S2_OGNIMOKN_18219	S2_OGNIMOKN_18219
S2_OGNIMOKN_18252	S2_OGNIMOKN_18252
S2_OGNIMOKN_18287	S2_OGNIMOKN_18287
S2_OGNIMOKN_18326	S2_OGNIMOKN_18326
S2_OGNIMOKN_18358	S2_OGNIMOKN_18358
S2_OGNIMOKN_18358	S3_LLLPBJCP_12526
S2_OGNIMOKN_18358	S2_OGNIMOKN_21249
S2_OGNIMOKN_18391	S2_OGNIMOKN_18391
S2_OGNIMOKN_18391	S3_LLLPBJCP_11664
S2_OGNIMOKN_18423	S2_OGNIMOKN_18423
S2_OGNIMOKN_18456	S2_OGNIMOKN_18456
S2_OGNIMOKN_18488	S2_OGNIMOKN_18488
S2_OGNIMOKN_18520	S2_OGNIMOKN_18520
S2_OGNIMOKN_18553	S2_OGNIMOKN_18553
S2_OGNIMOKN_18650	S2_OGNIMOKN_18650
S2_OGNIMOKN_18682	S2_OGNIMOKN_18682
S2_OGNIMOKN_18682	S3_LLLPBJCP_03861
S2_OGNIMOKN_18714	S2_OGNIMOKN_18714
S2_OGNIMOKN_18746	S2_OGNIMOKN_18746
S2_OGNIMOKN_18746	S3_LLLPBJCP_02001
S2_OGNIMOKN_18779	S2_OGNIMOKN_18779
S2_OGNIMOKN_18811	S2_OGNIMOKN_18811
S2_OGNIMOKN_18846	S2_OGNIMOKN_18846
S2_OGNIMOKN_18879	S2_OGNIMOKN_18879
S2_OGNIMOKN_18911	S2_OGNIMOKN_18911
S2_OGNIMOKN_18944	S2_OGNIMOKN_18944
S2_OGNIMOKN_18944	S3_LLLPBJCP_01812
S2_OGNIMOKN_18978	S2_OGNIMOKN_18978
S2_OGNIMOKN_18978	S3_LLLPBJCP_14550
S2_OGNIMOKN_19011	S2_OGNIMOKN_19011
S2_OGNIMOKN_19044	S2_OGNIMOKN_19044
S2_OGNIMOKN_19077	S2_OGNIMOKN_19077
S2_OGNIMOKN_19110	S2_OGNIMOKN_19110
S2_OGNIMOKN_19145	S2_OGNIMOKN_19145
S3_LLLPBJCP_02345	S3_LLLPBJCP_02345
S3_LLLPBJCP_02379	S3_LLLPBJCP_02379
S3_LLLPBJCP_02414	S3_LLLPBJCP_02414
S3_LLLPBJCP_02446	S3_LLLPBJCP_02446
S3_LLLPBJCP_02480	S3_LLLPBJCP_02480
S3_LLLPBJCP_02480	S2_OGNIMOKN_05094
S3_LLLPBJCP_02512	S3_LLLPBJCP_02512
S3_LLLPBJCP_02544	S3_LLLPBJCP_02544
S3_LLLPBJCP_02579	S3_LLLPBJCP_02579
S3_LLLPBJCP_02612	S3_LLLPBJCP_02612
S3_LLLPBJCP_02645	S3_LLLPBJCP_02645
S3_LLLPBJCP_02645	S2_OGNIMOKN_12659
S3_LLLPBJCP_02677	S3_LLLPBJCP_02677
S3_LLLPBJCP_02709	S3_LLLPBJCP_02709
S3_LLLPBJCP_02748	S3_LLLPBJCP_02748
S3_LLLPBJCP_02781	S3_LLLPBJCP_02781
S3_LLLPBJCP_02816	S3_LLLPBJCP_02816
S3_LLLPBJCP_02848	S3_LLLPBJCP_02848
S3_LLLPBJCP_02881	S3_LLLPBJCP_02881
S3_LLLPBJCP_02913	S3_LLLPBJCP_02913
S3_LLLPBJCP_03009	S3_LLLPBJCP_03009
S3_LLLPBJCP_03009	S2_OGNIMOKN_04807
S3_LLLPBJCP_03074	S3_LLLPBJCP_03074
S3_LLLPBJCP_03107	S3_LLLPBJCP_03107
S3_LLLPBJCP_03139	S3_LLLPBJCP_03139
S3_LLLPBJCP_03139	S2_OGNIMOKN_09574
S3_LLLPBJCP_03172	S3_LLLPBJCP_03172
S3_LLLPBJCP_03204	S3_LLLPBJCP_03204
S3_LLLPBJCP_03236	S3_LLLPBJCP_03236
